type,ingredients,alcohol_content,volume,awards,additional_info,product_introduction,pairing_food,brewery,address,website,contact_info,name
과실주,"청수 포도, 효모",12.5%  ,750ml,,,"달콤한 포도향과 함께 사과, 체리향이 느껴지는 화이트 와인입니다.","치즈와 토마토 스파게티 등 양식류 ,싱싱한 굴이나 조개 등의 갑각류, 해산물.",비노케슬,경상북도 경산시 남천면 산전길 84 (우 : 38695),https://smartstore.naver.com/vinocastle,,비노 페스티바 화이트
"약주, 청주","쌀, 국, 효모, 정제수",12%  ,500ml,,,아리아리는 쌀과 누룩으로 빚은 아리까리한 술입니다. 부드럽고 가벼운 바디감에 풍부한 과실향이 더해져 산뜻한 맛과 향을 지녔습니다.,회 생선류.,제이앤제이브루어리,경기도 용인시 처인구 양지면 남평로 114 (호심갤러리) (우 : 17161),https://smartstore.naver.com/jjbrewerykorea,,아리아리
리큐르/기타주류,"정제수, 포도당, 레드비트, 효모",14%  ,375ml,,,제주 레드비트는 서양 채소 4총사 중 하나로 내륙보다 따뜻한 기온과 바다에서 불어오는 해풍을 이겨내며제주에서 재배된 작물입니다.이러한 레드비트와 제주에서만 나오는 제주 붉은 누룩을 사용해 빚어 낸 전통주로써 붉은 색감과 깔끔한 뒷맛이 매력적인 건강함을 한껏 머금은 발효주입니다.,"견과류,불닭,양념치킨,돼지고기 두루치기",제주왕지케,제주특별자치도 제주시 한경면 고산로2길 22-13,http://www.jejukingland.com/,,드랍더비트
"약주, 청주","쌀, 입국, 누룩, 주정, 정제수",14%  ,700ml,,,일주일의 발효과정과 20일간의 저온 숙성 과정을 거쳐 탄생한 조선주조사는 곡물의 잡미를 최소화하고 깨끗한 맛을 살립니다.,"숙성회,단새우 사시미 ,문어숙회,오징어회,해산물 등등 ..",우포의아침,경상남도 창녕군 대지면 대지농공단지길 40 (대지면) (우 : 50319),https://smartstore.naver.com/upo2017,,조선주조사
"약주, 청주","쌀, 쌀가루, 나주배 착즙액, 누룩, 정제효소제, 종국, 젖산, 효모",15%  ,500ml,,,영산강이 키워낸 영양이 풍부한 쌀과 금성산 자락 맑은 암반수로 정성스레 빚어낸 정고집만의 이유 있는 고집입니다. 2200시간의 오랜 발효 기간을 거쳐 정고집만의 노하우와 고집으로 정성 들여 만들었습니다.,"대하구이,방어회,갑오징어회,생고기,육회,곱창 등등",정고집,전라남도 나주시 노안면 노안로 379 (남도탁주) 남도탁주 (우 : 58209),https://smartstore.naver.com/jeonggojib/,,나주배약주
탁주,"정제수, 쌀, 찹쌀, 누룩, 자색고구마, 효모, 효소처리스테비아",6%  ,1000ml,,,진주 곡자 전통누룩으로 만들어 우리나라 전통 막걸리의 풍미가 살아있으며 살아있는 효모가 계속 발효하여 풍부한 자연 탄산이 특징입니다.,,한사도가,경상남도 통영시 욕지면 천왕로 16-2 (신화돼지국밥) 2층 (우 : 53100),https://smartstore.naver.com/hansandoga,,고메순
과실주,"석류, 설탕, 효모, 소르빈산칼륨, 산성아황산나트륨",12%  ,750ml,,,기존의 와인 제조법에 산들벗만의 제조 기술을 도입하여 산머루만의 장점을 최대한 살려 빚은 과실주입니다.,과일이나 샐러드 또는 치즈가 들어간 음식과 함께 먹으면 잘 어울립니다.,산들벗,전라북도 무주군 적상면 서창로 72 (산성와인사업소) 농업회사법인 산들벗주식회사 (우 : 55527),https://smartstore.naver.com/sd_associates,,좋은저녁석류 추석에디션
과실주,"사과와인, 정제수, 정제주정, 커피향, 사과산",14%  ,360ml,,,"더 찾을수록은 사과와인을 베이스로 만들어져, 독한맛이 없고 부드럽고 순한 느낌을 주는 과실주입니다.","파스타, 해산물,치즈 .",한국애플리즈,경북 의성군 단촌면 일직점곡로 755,http://www.applewine.co.kr/,,더찾을수록(아메리카노향)
증류주,"보리증류식소주원액, 정제수",40%  ,500ml,,,100% 국산 보리를 발효 및 증류하여 만든 보리소주입니다.,"한식, 육류, 해산물.",병영양조장,전라남도 강진군 병영면 하멜로 407,http://www.byjujo.co.kr/,,병영소주
탁주,"쌀, 국, 물, 효모, 자색고구마",14%  ,375ml,,,"자색고구마막걸리는 누룩과 쌀로 처음 밑술을 만들어 발효시킨 후,고두밥과 자색고구마를 넣어 두 번 발효시키는 이양주 방식으로 빚어진 탁주입니다","모든전, 두부김치.",12월의 양조장,강원도 원주시 신림면 삼봉2길 27,https://ssalosul2016.modoo.at/?link=aas2x3wu,,14도 자색고구마 막걸리
"약주, 청주","정제수, 쌀, 감자, 누룩, 효모, 밀곡류 함유",13%  ,300ml,,,서주는 땅 속의 사과라고 불릴만큼 영양분이 풍부한 감자로 만든 와인과 같은 술입니다.,"감자전, 육회, 수육, 참치회.",오대서주 양조장,(25326)강원도 평창군 진부면 영정게길 57-1 오대서주양조장,https://www.pcwine.co.kr/,,감자술
리큐르/기타주류,"정제수, 증류원액, 복숭아, 복숭아향, 포도당, 효소처리스테비아",15%  ,360ml,,,"천연 복숭아 그대로를 첨가하여 빚어낸 부드러운 목 넘김과 과하지 않은 단맛, 상큼함의 조화가 돋보이는 리큐르입니다.","헤비한 음식보단 가벼운 과일 안주, 달달한 스낵, 크래커",영덕주조,경북 영덕군 강구면 소월1길 16-10,https://www.ydjujo.co.kr/new/index.php,,도원결의
과실주,영천 복숭아 100%,7%  ,500ml,,,경북 영천에서 재배한 복숭아로 만든 오계리 와인은 풍부한 과실향과 아름다은 빛은 띄는 프리미엄 와인입니다.,"흰살 생선 요리 ,해산물 요리",오계리 와이너리,경상북도 영천시 금호읍 사근달길 93-7 (우 : 38882),https://smartstore.naver.com/ogyeri,,오계리와인 복숭아
과실주,"복숭아, 설탕, 효모, 메타중아황산칼륨, 아황산",9%  ,375ml,,,많이 달지 않고 미디엄 스위트 타입의 복숭아 와인입니다.,"리코타샐러드 , 카나페.",도란원,충청북도 영동군 매곡면 옥전리 825-1,http://xn--hg3b13gpoq4muubvz4a.kr/,,샤토미소 복숭아와인
증류주,"쌀100%+천연암반수, 순곡주",45%  ,400ml,,,100% 국내산 쌀과 안동 고지대의 암반수를 사용하여 만들어졌으며 어떠한 첨가물도 혼합하지 않은 전통 증류주입니다.,"삼겹살, 해산물.",양반안동소주,경북 안동시 남후면 광음리 1111-2,https://www.sojumall.com/htm/main.htm,,양반안동소주 3년산 호리병
증류주,"증류원액(국내산 복분자), 정제수",40%  ,375ml,,,항아리 숙성 후 냉동여과공법을 이용해 복분자의 달달한 향과 깔끔한 맛이 특징입니다.,"육류, 치즈, 해산물.",술아원,경기 여주 점봉길 93-12,http://soolawon.co.kr/,,복분자 그라빠
증류주,"수수, 누룩, 효모, 정제수",56%  ,500ml,,,무농약 수수를 사용하기 때문에 안심하고 마실 수 있는 국산 고량주입니다.,,한국고량주,충청북도 영동군 황간면 독점길 13,https://kokao.co.kr/,,이연56
증류주,"정제수, 쌀, 벌꿀, 조제종국, 젖산",41%  ,375ml,,,담양의 친환경 쌀을 우리 전통의 소주 제조 기법으로 1~5년 저온숙성을 통해 만든 프리미엄 증류식 소주입니다.,"한식,보쌈..",죽향도가,전라남도 담양군 담양읍 외다길 30 (우 : 57333),https://smartstore.naver.com/jhdg,,대숲 맑은 담양향 Gold
"약주, 청주","찹쌀, 정제수, 한영석 누룩",13.8%  ,375ml,,,새콤하게 입맛을 돋우는 산미와 깔끔함이 돋보이는 약주입니다.,"갈비찜, 삼겹살.",한영석의 발효연구소,,,,청명주
탁주,"정제수, 기찬쌀, 구절초꽃, 연잎, 도꼬마리열매, 둥굴레, 감초, 향온곡 누룩, 사카린나트륨제제, 사카린나트륨",11%  ,850ml,,,상큼하고 순수한 곡향이 입안에 감미롭게 퍼져나갑니다.,"파스타,소고기,생선회,빈대떡.",한통술,경기도 동두천시 쇠목길 325-2 B/D 전관 (우 : 11322),https://smartstore.naver.com/hantongsool,,한통의 구절초꽃술
"약주, 청주","국내산(멥쌀,찹쌀,정제수,전통주-밀함유)",18%  ,500ml,,,법주 발효 중 증류주를 첨가하여 저온 숙성한 과하주입니다.,생선회와 어울리는 술입니다.,풍정사계,충청북도 청주시 청원구 내수읍 풍정1길 8-2,https://www.hwayang.co/,,풍정사계 하(夏)
탁주,"정제수, 옥수수분말, 자일리톨, 효모, 누룩, 물엿, 정제효소",6%  ,750ml,,,지하 200m 청정 암반수에 국내산 쌀로 빚은 살균 막걸리입니다.,,새순천양조영농조합법인,전남 여수시 진남상가길 6(중앙동567-1),https://yeosubambadagifishop.modoo.at/,,여수밤바다 옥수수막걸리
증류주,"증류원액, 정제수, 매실, 기타과당, 에리스리톨",17.3%  ,360ml,,,국내산 쌀을 발효 숙성하여 증류한 술에 직접 재배한 매실을 듬뿍 더하여 만든 전통주입니다.,"육류, 해산물, 과일, 치즈.",농업회사법인 주식회사 참주가,전라북도 순창군 순창읍 신남무수길 51-24 (우 : 56051),https://smartstore.naver.com/chamsool,,해운대블루스
리큐르/기타주류,"포도, 정제수, 효소처리스테비아, 증류원액",15%  ,360ml,,,바다별고래는 엄선하여 재배된 100% 국내산 포도를 사용하여 정성을 담아 탄생한 전통주입니다.,"치즈, 파스타, 피자, 샐러드.",영덕주조,경상북도 영덕군 강구면 소월1길 16-10 (우 : 36450),https://smartstore.naver.com/yeongdeok,,블링블링 바다별고래
과실주,사과와인 (사과과즙 100%),9%  ,330ml,,,헤베 애플사이더는 경북 의성 사과를 원재료로 어떠한 첨가물 없이 사과즙 100%에 소량의 효모만을 넣어 만들어진 프리미엄 사과 발효주입니다.,,한국애플리즈,경북 의성군 단촌면 일직점곡로 755,http://www.applewine.co.kr/,,헤베 애플 사이더
과실주,오디 (국내산 공주),15%  ,375ml,,,공주애 오디와인은 검붉게 익은 공주산 오디 과실만을 채취하여 전래비법으로 숙성시킨 과실주입니다.,"육류, 장어구이, 과일, 야채, 까나페, 파스타.",사곡양조원,충청남도 공주시 사곡면 마곡사로 49,https://www.bamsul.com/,,공주애 오디와인
과실주,"매실(80%), 아황산염, 소르빈산염",12%  ,500ml,,,단맛이 매우 강하고 산미가 적어 식후 디저트 와인입니다.,"양식류, 간단한 안주류 ,스테이크, 치즈",해미읍성딸기와인,충청남도 서산시 고북면 산직마을길 85 농업회사법인 해미 읍성 딸기와인㈜ (우 : 32025),https://shopping.naver.com/fresh/traditionalalcohol/stores/100305527,,세인트하우스 매실와인
리큐르/기타주류,"배증류원액(배81.07%), 매실(국내산), 오매(국내산0.01%)",25%  ,375ml,,,기존 오매락에서 느낄 수 있는 배와 매실의 진한 맛과 향은 그대로 유지하면서 알콜도수를 낮추었습니다.,치즈,배상면주가,경기도 포천시 화현면 화현리 512,https://www.soolsool.co.kr/,,오매락 25
증류주,"매실(국내산), 정제수, 발효주정, 과당, 천일염,에리스리톨, L-아스파라긴산(영양강화제)",17%  ,360ml,,,과학적인 검증을 거친 저온 숙성법을 활용한 증류주입니다.영양이 가장 풍부한 매실을 한 알 한 알 엄선하여 수확해 매실의 깊은 맛과 향을 담았습니다.,"육류, 해산물, 한식, 양식, 일식, 중식",백운주가,전라남도 광양시 옥룡면 죽천리 715-1,https://bwsool.modoo.at/?link=aitb18lf,,별헤주 1941
리큐르/기타주류,"오미자청, 정제수, 주정",37%  ,375ml,,,직접 재배한 메밀을 이양주 방식으로 빚어낸 메밀증류주입니다.,"탕요리, 닭요리",두루양조,강원도 홍천군 내촌면 용포길 31-25 (우 : 25163),https://shopping.naver.com/fresh/traditionalalcohol/stores/101740567,,홀리 엠
증류주,"쌀(국산), 정제수, 배(국산), 정맥(국산), 생강(국산), 울금, 계피, 꿀, 효모, 누룩, 조효소제",25%  ,500ml,,,"이강주(梨薑酒)는 조선시대 3대 명주 중 하나로서, 전통소주에 배(梨:배나무 이)와 생강(薑:생강 강)이 들어간다고 하여 이강주라 불리게 되었으며 예전에는 약의 의미인 이강고(梨薑膏)라 불렸습니다.","육회,부침개",전주 이강주,전북 전주시 덕진구 원동 617,http://www.leegangju.co.kr/,,이강주 5호
"약주, 청주","맵쌀(국산), 정제수, 석이버섯(국산), 누룩(국산)",13%  ,700ml,,,"색과 향, 맛이 조화롭게 어우러진 술입니다.전통 방식 그대로 세 번 빚는 프리미엄 삼양주입니다.","육류,해산물류와 한식, 양식",석이원주조,대전광역시 동구 흥룡로71번길 27 (가양동),http://seokiwon.com/,,석로주
증류주,"정제수,쌀(국내산),조,용안육,계피,진피,정향,생강,감초,자초",40%  ,400ml,,,은은하고도 강렬한 계피 향미가 도드라지는 전통 증류주입니다.,"전과 같은 한식, 해산물과도 잘 어울리는 술입니다.",감홍로,경기도 파주시 파주읍 윗가마울길 149,https://gamhongro43.modoo.at/?link=71vb2izg,,감홍로
증류주,"증류원액(조(국산), 수수(국산),효모,국,정제수), 정제수",40%  ,375ml,,,"무첨가물, 무가 향 국내산 수수와 조로 만든 순수한 증류주입니다.","양갈비,제육볶음,참치회,홍어무침",문배주양조원,경기도 김포시 통진읍,https://www.moonbaejumall.com/,,문배술 천향
증류주,"쌀41.936%(국내산),정제수,누룩(밀)",35%  ,700ml,,,한주(汗酒)는 땀을 내듯 증류시킨 술로 한방울 한방울 정성들여 만든 귀한 술을 의미합니다.,닭가슴살 구이.해산물,한주양조,경기도 안성시 서운면 서운로241-14,https://www.hanju.kr/hanju,,한주매화
탁주,"정제수,백미(국내산),입국(백미),누룩,효모",9%  ,150ml,,,고려시대부터 전해 내려오는 전통 탁주입니다. 산미는 거의 없고 진한 단맛 뒤에 이내 쌉쌀한 맛이 따라와 마냥 달콤한 줄 알았던 맛에 반전을 선사합니다.,"견과류,과일,빵,크래커",백주도가,경상북도 예천군,,,이화주 참
탁주,"쌀(국내산,양주시),찹쌀(국내산), 정제수, 쌀누룩",8.5%  ,120ml,2019년부터 2022년까지 대한민국 주류대상 대회에서 4년 연속 대상 2022 참발효어워즈 대회에서 대상을 수상 2022우리술품평회에서 대상(농림축산식품부장관상)을 수상,,이화주는 고려시대 때부터 빚어졌던 술로써 물을 거의 사용하지 않는 다는 것이 가장 큰 특징이며 농축 요구르트와 같은 된 죽 형태이고 달달한 맛과 독특한 향이 특징입니다.,"과일 ,견과류",양주골이가,경기도 양주시 백석읍 부흥로983번길 12-27 (우 : 11506),http://egaju.co.kr/,,이화주
탁주,"쌀(국내산), 정제수, 누룩(밀)",9%  ,140ml,,,쌀로만 만들어서 새하얀 색을 띠는 전용 누룩 [이화곡]으로 빚은 탁주입니다.,"구운 고기류 ,달콤한 디저트류",예술주조,강원도 춘천시 신동면 풍류1길 6-3,http://www.ye-sul.co.kr,,배꽃 필 무렵
과실주,사과 원액 87.95%백설탕 12% 효모 0.02% 메타중아황산칼륨0.03%,13.5%  ,750ml,,,가볍지 않은 로제 와인의 깊은 진한 향은 [롤링]만의 특징입니다.,"생선 ,초밥,해산물, 나물,파전,피자...",오르또 와이너리,경상북도 봉화군 춘양면 문수호 2105-47,https://smartstore.naver.com/ortowinery,,롤링
